日時,気温_屋内,気温_屋外,湿度_屋内,湿度_屋外,露点温度_屋内,露点温度_屋外,体感温度_屋内,体感温度_屋外,気圧,1時間雨量,降雨時総雨量,1日総雨量,1週間総雨量,1か月総雨量,最終降雨日時,風向,風速,瞬間風速,最大瞬間風速,日照量
2021-05-07 02:00:00+09:00,22.9,16.1,53,81,12.8,12.8,22.6,16.1,1027.6,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:55:00+09:00,23.0,16.1,53,81,12.9,12.8,22.7,16.1,1027.8,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:50:00+09:00,23.0,16.1,53,80,12.9,12.7,22.7,16.1,1027.8,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:45:00+09:00,23.0,16.1,54,80,13.2,12.7,22.8,16.1,1027.9,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:40:00+09:00,23.0,16.1,54,80,13.2,12.7,22.8,16.1,1027.8,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:35:00+09:00,23.1,16.1,54,80,13.3,12.7,22.9,16.1,1028.1,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:30:00+09:00,23.1,16.1,54,80,13.3,12.7,22.9,16.1,1028.1,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:25:00+09:00,23.1,16.1,54,81,13.3,12.8,22.9,16.1,1028.2,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:20:00+09:00,23.1,16.1,54,80,13.3,12.7,22.9,16.1,1027.9,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:15:00+09:00,23.1,16.2,55,81,13.6,13.0,22.9,16.2,1028.0,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:10:00+09:00,23.1,16.3,55,83,13.6,13.4,22.9,16.3,1027.7,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:05:00+09:00,23.1,16.4,55,82,13.6,13.3,22.9,16.4,1027.9,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 01:00:00+09:00,23.2,16.4,55,84,13.7,13.7,23.1,16.4,1028.0,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:55:00+09:00,23.2,16.5,56,84,13.9,13.8,23.1,16.5,1028.0,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:50:00+09:00,23.2,16.6,56,84,13.9,13.9,23.1,16.6,1028.1,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:45:00+09:00,23.2,16.7,55,84,13.7,14.0,23.1,16.7,1028.1,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:40:00+09:00,23.2,16.7,55,83,13.7,13.8,23.1,16.7,1028.5,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:35:00+09:00,23.2,16.9,55,83,13.7,14.0,23.1,16.9,1028.3,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:30:00+09:00,23.3,16.9,55,83,13.7,14.0,23.1,16.9,1028.4,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:25:00+09:00,23.3,17.0,55,82,13.7,13.9,23.1,17.0,1028.3,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:20:00+09:00,23.3,17.1,55,81,13.7,13.8,23.1,17.1,1028.6,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:15:00+09:00,23.3,17.2,55,81,13.7,13.9,23.1,17.2,1028.7,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:10:00+09:00,23.4,17.3,55,79,13.8,13.6,23.2,17.3,1028.6,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:05:00+09:00,23.3,17.4,55,79,13.7,13.7,23.1,17.4,1028.6,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-07 00:00:00+09:00,23.4,17.4,55,78,13.8,13.5,23.2,17.4,1028.4,0.0,5.9,0.0,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,0.0,0.0
2021-05-06 23:55:00+09:00,23.4,17.5,55,78,13.8,13.6,23.2,17.5,1028.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:50:00+09:00,23.4,17.6,55,76,13.8,13.3,23.2,17.6,1028.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:45:00+09:00,23.5,17.6,55,75,13.9,13.1,23.3,17.6,1028.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:40:00+09:00,23.5,17.7,55,75,13.9,13.2,23.3,17.7,1028.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:35:00+09:00,23.5,17.8,55,74,13.9,13.1,23.3,17.8,1028.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:30:00+09:00,23.5,17.9,56,73,14.2,13.0,23.4,17.9,1028.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:25:00+09:00,23.5,17.9,56,71,14.2,12.6,23.4,17.9,1028.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:20:00+09:00,23.6,18.0,56,71,14.3,12.7,23.5,18.0,1028.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:15:00+09:00,23.6,18.0,56,72,14.3,12.9,23.5,18.0,1028.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:10:00+09:00,23.6,18.1,57,71,14.6,12.8,23.5,18.1,1029.0,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:05:00+09:00,23.6,18.3,57,70,14.6,12.7,23.5,18.3,1029.2,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 23:00:00+09:00,23.7,18.4,58,66,14.9,11.9,23.7,18.4,1028.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 22:55:00+09:00,23.7,18.5,58,65,14.9,11.8,23.7,18.5,1028.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 22:50:00+09:00,23.7,18.6,59,67,15.2,12.4,23.7,18.6,1028.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 22:45:00+09:00,23.7,18.6,60,69,15.5,12.8,23.7,18.6,1028.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 22:40:00+09:00,23.7,18.7,60,73,15.5,13.8,23.7,18.7,1029.1,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,171,0.0,0.0,10.3,0.0
2021-05-06 22:35:00+09:00,23.7,18.6,61,74,15.7,13.9,23.7,18.6,1029.3,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,171,0.0,0.0,10.3,0.0
2021-05-06 22:30:00+09:00,23.7,18.6,61,73,15.7,13.7,23.7,18.6,1029.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 22:25:00+09:00,23.7,18.6,61,74,15.7,13.9,23.7,18.6,1029.2,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 22:20:00+09:00,23.7,18.6,61,75,15.7,14.1,23.7,18.6,1029.3,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 22:15:00+09:00,23.7,18.5,61,76,15.7,14.2,23.7,18.5,1029.1,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 22:10:00+09:00,23.7,18.4,60,79,15.5,14.7,23.7,18.4,1029.1,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 22:05:00+09:00,23.7,18.4,59,80,15.2,14.9,23.7,18.4,1029.2,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 22:00:00+09:00,23.8,18.4,59,80,15.3,14.9,23.8,18.4,1029.1,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,171,0.0,0.0,10.3,0.0
2021-05-06 21:55:00+09:00,23.8,18.4,59,81,15.3,15.1,23.8,18.4,1029.3,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 21:50:00+09:00,23.8,18.4,59,80,15.3,14.9,23.8,18.4,1029.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,171,0.0,0.0,10.3,0.0
2021-05-06 21:45:00+09:00,23.8,18.4,59,80,15.3,14.9,23.8,18.4,1029.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 21:40:00+09:00,23.8,18.4,59,80,15.3,14.9,23.8,18.4,1029.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 21:35:00+09:00,23.9,18.4,59,80,15.4,14.9,23.9,18.4,1029.6,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 21:30:00+09:00,23.9,18.4,59,80,15.4,14.9,23.9,18.4,1029.6,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 21:25:00+09:00,23.9,18.4,59,80,15.4,14.9,23.9,18.4,1029.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 21:20:00+09:00,23.9,18.4,59,81,15.4,15.1,23.9,18.4,1029.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,171,0.0,0.0,10.3,0.0
2021-05-06 21:15:00+09:00,24.0,18.4,59,80,15.5,14.9,24.0,18.4,1029.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,170,0.0,0.0,10.3,0.0
2021-05-06 21:10:00+09:00,24.1,18.4,59,81,15.6,15.1,24.1,18.4,1029.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,171,0.0,0.0,10.3,0.0
2021-05-06 21:05:00+09:00,24.1,18.4,60,80,15.8,14.9,24.2,18.4,1030.1,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,188,0.0,0.0,10.3,0.0
2021-05-06 21:00:00+09:00,24.1,18.5,60,80,15.8,15.0,24.2,18.5,1030.0,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,189,0.0,0.0,10.3,0.0
2021-05-06 20:55:00+09:00,24.2,18.5,60,80,15.9,15.0,24.3,18.5,1029.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,188,0.0,0.0,10.3,0.0
2021-05-06 20:50:00+09:00,24.2,18.6,60,80,15.9,15.1,24.3,18.6,1029.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,188,0.0,0.0,10.3,0.0
2021-05-06 20:45:00+09:00,24.1,18.6,60,80,15.8,15.1,24.2,18.6,1030.1,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,189,0.0,0.0,10.3,0.0
2021-05-06 20:40:00+09:00,24.1,18.6,60,79,15.8,14.9,24.2,18.6,1029.6,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,187,0.0,0.0,10.3,0.0
2021-05-06 20:35:00+09:00,24.1,18.7,59,79,15.6,15.0,24.1,18.7,1029.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,201,0.0,0.0,10.3,0.0
2021-05-06 20:30:00+09:00,24.0,18.7,59,79,15.5,15.0,24.0,18.7,1029.4,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,161,0.0,0.0,10.3,0.0
2021-05-06 20:25:00+09:00,24.0,18.8,58,79,15.2,15.1,23.9,18.8,1029.6,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,192,0.0,0.0,10.3,0.0
2021-05-06 20:20:00+09:00,24.0,18.9,57,80,14.9,15.4,23.9,18.9,1029.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,187,0.0,0.0,10.3,0.0
2021-05-06 20:15:00+09:00,23.9,18.9,57,80,14.8,15.4,23.8,18.9,1029.6,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,181,0.0,0.0,10.3,0.0
2021-05-06 20:10:00+09:00,23.9,18.9,57,80,14.8,15.4,23.8,18.9,1029.6,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,189,0.0,0.0,10.3,0.0
2021-05-06 20:05:00+09:00,23.9,19.1,57,80,14.8,15.6,23.8,19.1,1029.4,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,174,0.0,0.0,10.3,0.0
2021-05-06 20:00:00+09:00,23.9,19.1,56,80,14.6,15.6,23.8,19.1,1029.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,183,0.0,0.0,10.3,0.0
2021-05-06 19:55:00+09:00,23.9,19.1,56,80,14.6,15.6,23.8,19.1,1029.6,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,186,0.2,1.1,10.3,0.0
2021-05-06 19:50:00+09:00,24.0,19.2,56,80,14.7,15.7,23.9,19.2,1029.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,204,0.2,1.1,10.3,0.0
2021-05-06 19:45:00+09:00,23.9,19.2,56,80,14.6,15.7,23.8,19.2,1029.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,193,0.0,0.0,10.3,0.0
2021-05-06 19:40:00+09:00,24.0,19.2,56,80,14.7,15.7,23.9,19.2,1029.4,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,144,0.2,1.1,10.3,0.0
2021-05-06 19:35:00+09:00,24.1,19.3,56,79,14.8,15.5,24.1,19.3,1029.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,199,0.0,0.0,10.3,0.0
2021-05-06 19:30:00+09:00,24.1,19.4,56,79,14.8,15.7,24.1,19.4,1029.1,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,200,0.2,1.1,10.3,0.0
2021-05-06 19:25:00+09:00,24.1,19.6,56,78,14.8,15.7,24.1,19.6,1029.1,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,171,0.2,1.1,10.3,0.0
2021-05-06 19:20:00+09:00,24.0,19.7,56,77,14.7,15.6,23.9,19.7,1028.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,172,0.0,0.0,10.3,0.0
2021-05-06 19:15:00+09:00,24.0,19.8,56,77,14.7,15.6,23.9,19.8,1029.1,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,183,0.0,0.0,10.3,0.0
2021-05-06 19:10:00+09:00,23.9,19.8,56,76,14.6,15.4,23.8,19.8,1028.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,176,0.0,0.0,10.3,0.0
2021-05-06 19:05:00+09:00,23.9,19.9,55,75,14.3,15.3,23.8,19.9,1028.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,198,0.0,0.0,10.3,0.0
2021-05-06 19:00:00+09:00,23.8,19.9,55,75,14.2,15.3,23.7,19.9,1028.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,158,0.0,0.0,10.3,0.0
2021-05-06 18:55:00+09:00,23.8,20.0,55,74,14.2,15.2,23.7,20.0,1028.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,150,0.0,0.0,10.3,0.0
2021-05-06 18:50:00+09:00,23.8,20.0,54,73,13.9,15.0,23.6,20.0,1028.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,183,0.0,0.0,10.3,0.0
2021-05-06 18:45:00+09:00,23.7,20.2,54,73,13.8,15.2,23.6,20.2,1028.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,187,0.2,1.1,10.3,0.0
2021-05-06 18:40:00+09:00,23.7,20.3,54,72,13.8,15.1,23.6,20.2,1028.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,152,0.2,1.1,10.3,0.0
2021-05-06 18:35:00+09:00,23.7,20.3,54,71,13.8,14.8,23.6,20.2,1028.4,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,194,0.0,0.0,10.3,0.0
2021-05-06 18:30:00+09:00,23.7,20.5,54,70,13.8,14.8,23.6,20.4,1028.3,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,194,1.3,2.2,10.3,1.22
2021-05-06 18:25:00+09:00,23.7,20.7,54,66,13.8,14.1,23.6,20.6,1028.2,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,197,0.0,0.0,10.3,2.94
2021-05-06 18:20:00+09:00,23.7,20.9,54,62,13.8,13.3,23.6,20.7,1028.2,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,196,0.2,1.1,10.3,6.48
2021-05-06 18:15:00+09:00,23.7,21.3,54,57,13.8,12.4,23.6,20.9,1028.2,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,182,0.7,1.1,10.3,10.77
2021-05-06 18:10:00+09:00,23.7,21.4,54,55,13.8,12.0,23.6,21.0,1028.2,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,205,0.2,1.1,10.3,15.53
2021-05-06 18:05:00+09:00,23.7,21.7,54,54,13.8,12.0,23.6,21.4,1027.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,205,0.2,1.1,10.3,21.16
2021-05-06 18:00:00+09:00,23.7,21.9,54,53,13.8,11.9,23.6,21.5,1027.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,192,0.0,0.0,10.3,26.79
2021-05-06 17:55:00+09:00,23.7,22.0,54,54,13.8,12.3,23.6,21.7,1027.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,200,0.0,0.0,10.3,30.7
2021-05-06 17:50:00+09:00,23.7,22.1,54,54,13.8,12.4,23.6,21.8,1027.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,198,1.3,2.2,10.3,36.33
2021-05-06 17:45:00+09:00,23.7,22.3,54,53,13.8,12.2,23.6,21.9,1027.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,189,0.2,1.1,10.3,43.31
2021-05-06 17:40:00+09:00,23.7,22.3,54,54,13.8,12.5,23.6,22.0,1027.6,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,187,0.0,0.0,10.3,52.48
2021-05-06 17:35:00+09:00,23.6,22.7,54,53,13.7,12.6,23.4,22.4,1027.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,189,1.1,1.1,10.3,60.19
2021-05-06 17:30:00+09:00,23.6,23.1,54,52,13.7,12.7,23.4,22.8,1027.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,185,0.9,1.1,10.3,66.8
2021-05-06 17:25:00+09:00,23.5,23.3,54,52,13.7,12.9,23.3,23.0,1027.2,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,191,0.7,1.1,10.3,88.82
2021-05-06 17:20:00+09:00,23.5,23.7,52,51,13.1,13.0,23.3,23.5,1027.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,214,0.9,1.1,10.3,103.61
2021-05-06 17:15:00+09:00,23.5,23.6,52,50,13.1,12.6,23.3,23.3,1027.1,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,201,0.2,1.1,10.3,114.87
2021-05-06 17:10:00+09:00,23.5,24.1,51,48,12.8,12.4,23.2,23.8,1027.2,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,212,0.2,1.1,10.3,107.04
2021-05-06 17:05:00+09:00,23.5,23.8,51,48,12.8,12.1,23.2,23.5,1027.0,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,186,0.9,1.1,10.3,152.68
2021-05-06 17:00:00+09:00,23.4,24.5,51,46,12.7,12.1,23.1,24.2,1027.0,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,224,0.0,0.0,10.3,161.73
2021-05-06 16:55:00+09:00,23.5,24.4,51,47,12.8,12.3,23.2,24.1,1027.0,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,195,0.7,1.1,10.3,173.47
2021-05-06 16:50:00+09:00,23.4,24.8,51,45,12.7,12.0,23.1,24.5,1026.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,194,2.2,2.2,10.3,204.66
2021-05-06 16:45:00+09:00,23.4,25.0,51,44,12.7,11.9,23.1,24.7,1026.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,87,0.7,1.1,10.3,204.3
2021-05-06 16:40:00+09:00,23.4,25.1,51,44,12.7,12.0,23.1,24.8,1026.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,205,0.7,1.1,10.3,232.07
2021-05-06 16:35:00+09:00,23.4,24.9,51,45,12.7,12.1,23.1,24.6,1026.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,203,1.1,1.1,10.3,251.15
2021-05-06 16:30:00+09:00,23.4,25.0,51,44,12.7,11.9,23.1,24.7,1026.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,216,0.2,1.1,10.3,276.24
2021-05-06 16:25:00+09:00,23.4,25.3,51,43,12.7,11.8,23.1,25.0,1026.8,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,203,0.0,0.0,10.3,298.86
2021-05-06 16:20:00+09:00,23.4,25.1,52,44,12.9,12.0,23.2,24.8,1026.7,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,213,1.1,1.1,10.3,311.83
2021-05-06 16:15:00+09:00,23.4,24.9,51,44,12.7,11.8,23.1,24.6,1026.9,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,222,1.1,1.1,10.3,324.93
2021-05-06 16:10:00+09:00,23.3,25.0,51,43,12.6,11.5,23.0,24.7,1026.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,204,0.0,0.0,10.3,343.03
2021-05-06 16:05:00+09:00,23.3,25.0,52,42,12.9,11.2,23.0,24.7,1026.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,213,1.1,2.2,10.3,330.06
2021-05-06 16:00:00+09:00,23.3,25.3,52,41,12.9,11.1,23.0,24.9,1026.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,216,1.1,2.2,10.3,376.06
2021-05-06 15:55:00+09:00,23.3,25.3,52,41,12.9,11.1,23.0,24.9,1026.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,182,0.2,1.1,10.3,331.78
2021-05-06 15:50:00+09:00,23.2,25.0,52,42,12.8,11.2,22.9,24.7,1026.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,223,1.3,2.2,10.3,402.49
2021-05-06 15:45:00+09:00,23.2,24.9,52,43,12.8,11.4,22.9,24.6,1026.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,174,0.2,1.1,10.3,376.55
2021-05-06 15:40:00+09:00,23.2,24.5,52,40,12.8,10.0,22.9,24.1,1026.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,220,0.4,1.1,10.3,437.23
2021-05-06 15:35:00+09:00,23.2,24.6,52,40,12.8,10.1,22.9,24.2,1026.3,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,191,2.0,2.2,10.3,424.26
2021-05-06 15:30:00+09:00,23.2,24.2,52,42,12.8,10.5,22.9,23.8,1026.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,196,0.4,1.1,10.3,461.57
2021-05-06 15:25:00+09:00,23.2,24.1,52,41,12.8,10.0,22.9,23.6,1026.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,72,0.9,1.1,10.3,465.0
2021-05-06 15:20:00+09:00,23.2,24.2,52,42,12.8,10.5,22.9,23.8,1026.4,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,194,1.3,2.2,10.3,516.99
2021-05-06 15:15:00+09:00,23.2,24.6,52,41,12.8,10.5,22.9,24.2,1026.3,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,203,0.7,1.1,10.3,525.67
2021-05-06 15:10:00+09:00,23.2,24.5,52,42,12.8,10.7,22.9,24.1,1026.5,0.0,5.9,4.9,6.4,18.3,2021-05-06 06:44:00+09:00,58,3.4,4.5,10.3,524.45
