dateutc,tempinf,humidityin,baromrelin,baromabsin,tempf,battout,humidity,winddir,windspeedmph,windgustmph,maxdailygust,hourlyrainin,eventrainin,dailyrainin,weeklyrainin,monthlyrainin,totalrainin,solarradiation,uv,batt_co2,feelsLike,dewPoint,feelsLikein,dewPointin,lastRain,loc,date
1620188700000,72.9,50,30.304,29.918,69.8,1,56,204,1.8,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,98.36,0,1,69.11,53.38,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T04:25:00.000Z
1620188400000,72.9,50,30.302,29.915,69.8,1,56,211,0.2,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,101.05,1,1,69.11,53.38,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T04:20:00.000Z
1620188100000,72.9,50,30.307,29.921,69.6,1,56,199,0.9,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,100.19,1,1,68.89,53.2,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T04:15:00.000Z
1620187800000,72.9,50,30.31,29.924,69.8,1,56,218,1.8,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,95.42,0,1,69.11,53.38,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T04:10:00.000Z
1620187500000,72.9,50,30.313,29.926,69.6,1,56,185,0.2,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,92.73,0,1,68.89,53.2,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T04:05:00.000Z
1620187200000,72.9,50,30.307,29.921,69.4,1,57,199,3.4,4.5,14.8,0.0,0.0,0.0,0.02,0.488,5.728,90.65,0,1,68.72,53.5,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T04:00:00.000Z
1620186900000,72.9,50,30.313,29.926,69.4,1,57,135,3.4,6.9,14.8,0.0,0.0,0.0,0.02,0.488,5.728,81.1,0,1,68.72,53.5,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:55:00.000Z
1620186600000,72.9,50,30.316,29.929,69.4,1,57,192,0.4,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,76.34,0,1,68.72,53.5,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:50:00.000Z
1620186300000,72.9,50,30.313,29.926,69.6,1,57,31,0.2,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,78.41,0,1,68.94,53.68,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:45:00.000Z
1620186000000,72.9,50,30.325,29.938,69.6,1,56,92,2.2,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,89.79,0,1,68.89,53.2,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:40:00.000Z
1620185700000,72.9,50,30.325,29.938,69.4,1,56,193,2.9,3.4,14.8,0.0,0.0,0.0,0.02,0.488,5.728,86.24,0,1,68.67,53.01,72.2,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:35:00.000Z
1620185400000,73.0,50,30.319,29.932,69.4,1,56,98,4.5,6.9,14.8,0.0,0.0,0.0,0.02,0.488,5.728,82.82,0,1,68.67,53.01,72.3,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:30:00.000Z
1620185100000,73.0,50,30.328,29.941,69.6,1,56,183,0.7,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,82.33,0,1,68.89,53.2,72.3,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:25:00.000Z
1620184800000,73.0,50,30.328,29.941,69.4,1,56,5,1.1,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,85.39,0,1,68.67,53.01,72.3,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:20:00.000Z
1620184500000,73.0,50,30.331,29.944,69.4,1,56,152,0.4,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,85.02,0,1,68.67,53.01,72.3,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:15:00.000Z
1620184200000,73.0,50,30.34,29.953,69.6,1,57,190,2.9,3.4,14.8,0.0,0.0,0.0,0.02,0.488,5.728,90.16,0,1,68.94,53.68,72.3,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:10:00.000Z
1620183900000,73.0,50,30.334,29.947,69.6,1,56,183,3.8,5.8,14.8,0.0,0.0,0.0,0.02,0.488,5.728,101.05,1,1,68.89,53.2,72.3,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:05:00.000Z
1620183600000,73.0,50,30.337,29.95,69.8,1,56,178,0.9,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,107.53,1,1,69.11,53.38,72.3,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T03:00:00.000Z
1620183300000,73.0,50,30.343,29.956,69.6,1,56,197,2.2,4.5,14.8,0.0,0.0,0.0,0.02,0.488,5.728,105.33,1,1,68.89,53.2,72.3,53.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:55:00.000Z
1620183000000,73.0,51,30.34,29.953,69.6,1,57,159,4.0,6.9,14.8,0.0,0.0,0.0,0.02,0.488,5.728,107.04,1,1,68.94,53.68,72.4,53.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:50:00.000Z
1620182700000,73.0,51,30.337,29.95,69.6,1,56,196,0.9,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,109.24,1,1,68.89,53.2,72.4,53.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:45:00.000Z
1620182400000,73.0,51,30.34,29.953,69.6,1,56,230,1.3,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,100.56,1,1,68.89,53.2,72.4,53.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:40:00.000Z
1620182100000,73.0,51,30.343,29.956,69.8,1,55,184,0.7,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,96.27,0,1,69.06,52.89,72.4,53.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:35:00.000Z
1620181800000,73.0,51,30.346,29.959,69.8,1,55,227,2.5,4.5,14.8,0.0,0.0,0.0,0.02,0.488,5.728,103.61,1,1,69.06,52.89,72.4,53.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:30:00.000Z
1620181500000,73.0,51,30.349,29.962,69.8,1,55,184,3.1,6.9,14.8,0.0,0.0,0.0,0.02,0.488,5.728,117.93,1,1,69.06,52.89,72.4,53.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:25:00.000Z
1620181200000,73.0,51,30.355,29.968,69.6,1,56,274,1.3,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,124.41,1,1,68.89,53.2,72.4,53.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:20:00.000Z
1620180900000,73.0,52,30.352,29.965,69.8,1,55,46,2.2,3.4,14.8,0.0,0.0,0.0,0.02,0.488,5.728,135.3,1,1,69.06,52.89,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:15:00.000Z
1620180600000,73.0,52,30.343,29.956,69.8,1,56,182,2.5,4.5,14.8,0.0,0.0,0.0,0.02,0.488,5.728,127.1,1,1,69.11,53.38,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:10:00.000Z
1620180300000,73.0,52,30.343,29.956,69.4,1,57,134,1.3,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,126.12,1,1,68.72,53.5,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:05:00.000Z
1620180000000,73.0,52,30.349,29.962,69.3,1,57,195,0.9,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,125.76,1,1,68.61,53.4,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T02:00:00.000Z
1620179700000,73.0,52,30.355,29.968,69.1,1,58,161,1.3,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,110.96,1,1,68.44,53.69,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:55:00.000Z
1620179400000,73.0,53,30.355,29.968,68.9,1,58,190,1.1,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,97.5,0,1,68.22,53.5,72.5,54.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:50:00.000Z
1620179100000,73.0,53,30.358,29.971,69.3,1,59,194,3.4,5.8,14.8,0.0,0.0,0.0,0.02,0.488,5.728,100.56,1,1,68.7,54.35,72.5,54.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:45:00.000Z
1620178800000,73.0,53,30.355,29.968,69.1,1,58,152,0.9,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,95.79,0,1,68.44,53.69,72.5,54.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:40:00.000Z
1620178500000,73.0,53,30.358,29.971,69.1,1,57,196,3.8,4.5,14.8,0.0,0.0,0.0,0.02,0.488,5.728,87.1,0,1,68.39,53.22,72.5,54.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:35:00.000Z
1620178200000,73.0,54,30.361,29.974,69.3,1,58,160,1.3,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,81.48,0,1,68.66,53.88,72.5,55.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:30:00.000Z
1620177900000,73.0,54,30.361,29.974,69.3,1,58,189,1.6,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,87.1,0,1,68.66,53.88,72.5,55.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:25:00.000Z
1620177600000,73.0,54,30.358,29.971,69.1,1,60,179,0.2,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,90.65,0,1,68.53,54.62,72.5,55.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:20:00.000Z
1620177300000,73.0,54,30.358,29.971,69.1,1,59,55,2.2,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,90.16,0,1,68.48,54.16,72.5,55.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:15:00.000Z
1620177000000,73.0,54,30.364,29.977,68.9,1,59,225,2.5,6.9,14.8,0.0,0.0,0.0,0.02,0.488,5.728,103.61,1,1,68.26,53.97,72.5,55.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:10:00.000Z
1620176700000,73.0,53,30.364,29.977,69.3,1,60,176,1.3,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,116.22,1,1,68.75,54.81,72.5,54.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:05:00.000Z
1620176400000,73.0,52,30.361,29.974,69.1,1,59,202,3.1,6.9,14.8,0.0,0.0,0.0,0.02,0.488,5.728,126.61,1,1,68.48,54.16,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T01:00:00.000Z
1620176100000,73.0,52,30.361,29.974,69.1,1,59,283,1.1,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,134.81,1,1,68.48,54.16,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:55:00.000Z
1620175800000,73.0,52,30.361,29.974,69.1,1,58,199,1.3,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,135.3,1,1,68.44,53.69,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:50:00.000Z
1620175500000,73.0,52,30.364,29.977,69.3,1,58,173,1.1,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,119.64,1,1,68.66,53.88,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:45:00.000Z
1620175200000,73.0,52,30.364,29.977,69.1,1,58,317,3.1,6.9,14.8,0.0,0.0,0.0,0.02,0.488,5.728,114.02,1,1,68.44,53.69,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:40:00.000Z
1620174900000,73.0,52,30.364,29.977,69.3,1,59,240,1.3,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,114.51,1,1,68.7,54.35,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:35:00.000Z
1620174600000,73.0,52,30.355,29.968,69.3,1,58,182,1.8,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,122.7,1,1,68.66,53.88,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:30:00.000Z
1620174300000,73.0,52,30.352,29.965,69.1,1,60,28,0.9,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,124.9,1,1,68.53,54.62,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:25:00.000Z
1620174000000,73.2,52,30.358,29.971,69.1,1,59,197,1.8,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,120.99,1,1,68.48,54.16,72.7,54.5,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:20:00.000Z
1620173700000,73.2,53,30.358,29.971,69.3,1,59,80,1.8,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,110.96,1,1,68.7,54.35,72.7,55.0,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:15:00.000Z
1620173400000,73.2,53,30.358,29.971,69.1,1,58,198,2.5,3.4,14.8,0.0,0.0,0.0,0.02,0.488,5.728,114.51,1,1,68.44,53.69,72.7,55.0,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:10:00.000Z
1620173100000,73.2,53,30.361,29.974,69.4,1,57,49,0.9,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,121.85,1,1,68.72,53.5,72.7,55.0,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:05:00.000Z
1620172800000,73.2,52,30.364,29.977,69.6,1,57,168,0.4,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,137.51,1,1,68.94,53.68,72.7,54.5,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-05T00:00:00.000Z
1620172500000,73.2,52,30.358,29.971,69.8,1,56,210,1.3,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,147.9,1,1,69.11,53.38,72.7,54.5,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:55:00.000Z
1620172200000,73.0,52,30.352,29.965,69.6,1,57,210,0.2,1.1,14.8,0.0,0.0,0.0,0.02,0.488,5.728,170.41,1,1,68.94,53.68,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:50:00.000Z
1620171900000,73.0,52,30.352,29.965,69.8,1,56,5,3.8,4.5,14.8,0.0,0.0,0.0,0.02,0.488,5.728,214.7,2,1,69.11,53.38,72.4,54.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:45:00.000Z
1620171600000,72.9,51,30.358,29.971,69.6,1,57,297,1.6,2.2,14.8,0.0,0.0,0.0,0.02,0.488,5.728,222.04,2,1,68.94,53.68,72.3,53.7,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:40:00.000Z
1620171300000,72.9,51,30.346,29.959,69.4,1,57,198,2.2,4.5,14.8,0.0,0.0,0.0,0.02,0.488,5.728,233.29,2,1,68.72,53.5,72.3,53.7,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:35:00.000Z
1620171000000,72.9,51,30.352,29.965,69.4,1,57,22,2.2,3.4,14.8,0.0,0.0,0.0,0.02,0.488,5.728,215.92,2,1,68.72,53.5,72.3,53.7,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:30:00.000Z
1620170700000,72.7,51,30.361,29.974,69.3,1,57,225,5.8,10.3,14.8,0.0,0.0,0.0,0.02,0.488,5.728,199.53,1,1,68.61,53.4,72.1,53.5,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:25:00.000Z
1620170400000,72.7,51,30.346,29.959,69.3,1,57,195,1.8,3.4,13.6,0.0,0.0,0.0,0.02,0.488,5.728,184.36,1,1,68.61,53.4,72.1,53.5,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:20:00.000Z
1620170100000,72.7,51,30.343,29.956,69.3,1,58,254,1.3,2.2,13.6,0.0,0.0,0.0,0.02,0.488,5.728,175.19,1,1,68.66,53.88,72.1,53.5,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:15:00.000Z
1620169800000,72.5,51,30.343,29.956,69.6,1,58,127,4.0,6.9,13.6,0.0,0.0,0.0,0.02,0.488,5.728,154.75,1,1,68.99,54.16,71.8,53.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:10:00.000Z
1620169500000,72.5,51,30.349,29.962,69.3,1,58,339,4.3,6.9,13.6,0.0,0.0,0.0,0.02,0.488,5.728,156.1,1,1,68.66,53.88,71.8,53.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:05:00.000Z
1620169200000,72.3,51,30.34,29.953,69.1,1,58,357,4.7,6.9,13.6,0.0,0.0,0.0,0.02,0.488,5.728,150.47,1,1,68.44,53.69,71.6,53.1,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T23:00:00.000Z
1620168900000,72.1,51,30.343,29.956,68.5,1,59,195,4.5,6.9,13.6,0.0,0.0,0.0,0.02,0.488,5.728,150.96,1,1,67.82,53.6,71.4,53.0,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:55:00.000Z
1620168600000,72.1,50,30.343,29.956,68.4,1,59,82,3.8,4.5,13.6,0.0,0.0,0.0,0.02,0.488,5.728,154.39,1,1,67.71,53.5,71.4,52.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:50:00.000Z
1620168300000,72.0,50,30.34,29.953,67.8,1,60,241,2.9,6.9,13.6,0.0,0.0,0.0,0.02,0.488,5.728,132.24,1,1,67.8,53.4,71.3,52.3,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:45:00.000Z
1620168000000,71.8,50,30.346,29.959,67.6,1,61,196,1.1,1.1,12.5,0.0,0.0,0.0,0.02,0.488,5.728,111.82,1,1,67.6,53.66,71.0,52.1,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:40:00.000Z
1620167700000,71.8,50,30.343,29.956,67.5,1,61,168,1.6,2.2,12.5,0.0,0.0,0.0,0.02,0.488,5.728,104.1,1,1,67.5,53.57,71.0,52.1,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:35:00.000Z
1620167400000,71.8,49,30.34,29.953,67.6,1,61,176,2.5,4.5,12.5,0.0,0.0,0.0,0.02,0.488,5.728,98.36,0,1,67.6,53.66,71.0,51.6,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:30:00.000Z
1620167100000,71.6,49,30.334,29.947,67.8,1,61,131,0.9,1.1,12.5,0.0,0.0,0.0,0.02,0.488,5.728,97.99,0,1,67.8,53.85,70.8,51.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:25:00.000Z
1620166800000,71.6,49,30.343,29.956,67.5,1,61,44,1.3,2.2,12.5,0.0,0.0,0.0,0.02,0.488,5.728,96.27,0,1,67.5,53.57,70.8,51.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:20:00.000Z
1620166500000,71.6,49,30.34,29.953,67.1,1,62,71,1.3,2.2,12.5,0.0,0.0,0.0,0.02,0.488,5.728,95.42,0,1,67.1,53.64,70.8,51.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:15:00.000Z
1620166200000,71.6,49,30.343,29.956,66.9,1,63,162,1.1,1.1,12.5,0.0,0.0,0.0,0.02,0.488,5.728,102.27,1,1,66.9,53.89,70.8,51.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:10:00.000Z
1620165900000,71.6,49,30.34,29.953,66.9,1,63,91,1.8,3.4,12.5,0.0,0.0,0.0,0.02,0.488,5.728,110.1,1,1,66.9,53.89,70.8,51.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:05:00.000Z
1620165600000,71.4,49,30.337,29.95,66.7,1,63,208,2.5,4.5,10.3,0.0,0.0,0.0,0.02,0.488,5.728,113.65,1,1,66.7,53.7,70.5,51.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T22:00:00.000Z
1620165300000,71.6,49,30.34,29.953,66.7,1,64,132,1.1,1.1,10.3,0.0,0.0,0.0,0.02,0.488,5.728,121.36,1,1,66.7,54.13,70.8,51.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:55:00.000Z
1620165000000,71.4,49,30.337,29.95,66.6,1,64,69,1.8,3.4,10.3,0.0,0.0,0.0,0.02,0.488,5.728,117.07,1,1,66.6,54.03,70.5,51.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:50:00.000Z
1620164700000,71.4,49,30.346,29.959,66.4,1,63,236,2.5,5.8,10.3,0.0,0.0,0.0,0.02,0.488,5.728,96.27,0,1,66.4,53.41,70.5,51.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:45:00.000Z
1620164400000,71.6,49,30.337,29.95,66.4,1,63,207,0.9,1.1,8.1,0.0,0.0,0.0,0.02,0.488,5.728,82.82,0,1,66.4,53.41,70.8,51.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:40:00.000Z
1620164100000,71.4,49,30.349,29.962,66.4,1,62,49,3.6,5.8,8.1,0.0,0.0,0.0,0.02,0.488,5.728,81.97,0,1,66.4,52.98,70.5,51.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:35:00.000Z
1620163800000,71.6,49,30.349,29.962,66.2,1,62,130,0.9,1.1,8.1,0.0,0.0,0.0,0.02,0.488,5.728,72.42,0,1,66.2,52.79,70.8,51.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:30:00.000Z
1620163500000,71.4,49,30.34,29.953,66.0,1,62,165,0.0,0.0,8.1,0.0,0.0,0.0,0.02,0.488,5.728,64.1,0,1,66.0,52.6,70.5,51.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:25:00.000Z
1620163200000,71.6,49,30.34,29.953,66.0,1,62,50,1.3,2.2,8.1,0.0,0.0,0.0,0.02,0.488,5.728,83.19,0,1,66.0,52.6,70.8,51.4,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:20:00.000Z
1620162900000,71.4,49,30.349,29.962,65.7,1,62,192,0.9,1.1,8.1,0.0,0.0,0.0,0.02,0.488,5.728,78.41,0,1,65.7,52.32,70.5,51.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:15:00.000Z
1620162600000,71.4,49,30.334,29.947,65.5,1,63,173,0.0,0.0,8.1,0.0,0.0,0.0,0.02,0.488,5.728,70.71,0,1,65.5,52.56,70.5,51.2,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:10:00.000Z
1620162300000,71.4,50,30.346,29.959,65.5,1,63,109,0.7,1.1,8.1,0.0,0.0,0.0,0.02,0.488,5.728,59.82,0,1,65.5,52.56,70.6,51.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:05:00.000Z
1620162000000,71.6,50,30.34,29.953,65.5,1,63,38,0.2,1.1,8.1,0.0,0.0,0.0,0.02,0.488,5.728,45.87,0,1,65.5,52.56,70.8,52.0,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T21:00:00.000Z
1620161700000,71.6,50,30.34,29.953,65.5,1,62,218,1.3,2.2,8.1,0.0,0.0,0.0,0.02,0.488,5.728,39.88,0,1,65.5,52.13,70.8,52.0,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:55:00.000Z
1620161400000,71.6,50,30.343,29.956,65.3,1,62,195,0.7,1.1,8.1,0.0,0.0,0.0,0.02,0.488,5.728,41.59,0,1,65.3,51.94,70.8,52.0,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:50:00.000Z
1620161100000,71.4,50,30.346,29.959,65.1,1,63,170,0.4,1.1,8.1,0.0,0.0,0.0,0.02,0.488,5.728,46.36,0,1,65.1,52.19,70.6,51.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:45:00.000Z
1620160800000,71.4,50,30.346,29.959,64.9,1,64,180,1.1,2.2,8.1,0.0,0.0,0.0,0.02,0.488,5.728,43.31,0,1,64.9,52.42,70.6,51.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:40:00.000Z
1620160500000,71.4,50,30.337,29.95,64.6,1,64,179,0.0,0.0,8.1,0.0,0.0,0.0,0.02,0.488,5.728,40.73,0,1,64.6,52.14,70.6,51.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:35:00.000Z
1620160200000,71.4,50,30.343,29.956,64.4,1,65,121,0.9,1.1,5.8,0.0,0.0,0.0,0.02,0.488,5.728,35.11,0,1,64.4,52.37,70.6,51.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:30:00.000Z
1620159900000,71.4,50,30.34,29.953,64.0,1,66,190,2.7,3.4,5.8,0.0,0.0,0.0,0.02,0.488,5.728,27.28,0,1,64.0,52.41,70.6,51.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:25:00.000Z
1620159600000,71.6,50,30.346,29.959,64.0,1,66,152,0.7,1.1,5.8,0.0,0.0,0.0,0.02,0.488,5.728,21.16,0,1,64.0,52.41,70.8,52.0,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:20:00.000Z
1620159300000,71.4,50,30.346,29.959,63.9,1,66,193,0.4,1.1,5.8,0.0,0.0,0.0,0.02,0.488,5.728,18.6,0,1,63.9,52.31,70.6,51.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:15:00.000Z
1620159000000,71.4,50,30.34,29.953,63.7,1,67,183,1.3,2.2,5.8,0.0,0.0,0.0,0.02,0.488,5.728,16.02,0,1,63.7,52.53,70.6,51.8,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:10:00.000Z
1620158700000,71.6,50,30.343,29.956,63.5,1,66,181,1.3,2.2,5.8,0.0,0.0,0.0,0.02,0.488,5.728,12.11,0,1,63.5,51.93,70.8,52.0,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:05:00.000Z
1620158400000,71.6,50,30.334,29.947,63.1,1,67,111,1.8,3.4,5.8,0.0,0.0,0.0,0.02,0.488,5.728,8.56,0,1,63.1,51.96,70.8,52.0,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T20:00:00.000Z
1620158100000,71.6,51,30.334,29.947,63.3,1,68,172,0.0,0.0,5.8,0.0,0.0,0.0,0.02,0.488,5.728,4.77,0,1,63.3,52.55,70.9,52.5,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T19:55:00.000Z
1620157800000,71.6,51,30.34,29.953,63.3,1,67,293,0.9,2.2,5.8,0.0,0.0,0.0,0.02,0.488,5.728,2.57,0,1,63.3,52.15,70.9,52.5,2021-05-02T08:07:00.000Z,ambient-prod-18,2021-05-04T19:50:00.000Z
